tanggal,pasar,komoditas,harga
2026-08-18,Pasar Baru Majalaya,BERAS MEDIUM,14500.0
2026-08-18,Pasar Baru Majalaya,BERAS PREMIUM,16000.0
2026-08-18,Pasar Baru Majalaya,CABE HIJAU BIASA,34000.0
2026-08-18,Pasar Baru Majalaya,CABE MERAH KERITING,32000.0
2026-08-18,Pasar Baru Majalaya,CABE MERAH TANJUNG,90000.0
2026-08-18,Pasar Baru Majalaya,CABE MERAH TW,
2026-08-18,Pasar Baru Majalaya,CABE RAWIT HIJAU,48000.0
2026-08-18,Pasar Baru Majalaya,CABE RAWIT MERAH,48000.0
2026-08-18,Pasar Baru Majalaya,DAGING AYAM BROILER,43000.0
2026-08-18,Pasar Baru Majalaya,DAGING AYAM KAMPUNG,
2026-08-18,Pasar Baru Majalaya,DAGING SAPI IMPOR BEKU,130000.0
2026-08-18,Pasar Baru Majalaya,DAGING SAPI LOKAL HAS DALAM,140000.0
2026-08-18,Pasar Baru Majalaya,DAGING SAPI LOKAL HAS LUAR,130000.0
2026-08-18,Pasar Baru Majalaya,DAGING SAPI LOKAL PAHA BELAKANG,135000.0
2026-08-18,Pasar Baru Majalaya,DAGING SAPI LOKAL PAHA DEPAN,140000.0
2026-08-18,Pasar Baru Majalaya,DAGING SAPI LOKAL SANDUNG LAMUR,130000.0
2026-08-18,Pasar Baru Majalaya,DAGING SAPI LOKAL TETELAN,70000.0
2026-08-18,Pasar Baru Majalaya,DAGING SAPI MURNI,150000.0
2026-08-18,Pasar Baru Majalaya,GARAM BATA,16000.0
2026-08-18,Pasar Baru Majalaya,GARAM HALUS YODIUM,2000.0
2026-08-18,Pasar Baru Majalaya,GAS LPG 3 Kg,22000.0
2026-08-18,Pasar Baru Majalaya,GULA MERAH,24000.0
2026-08-18,Pasar Baru Majalaya,GULA PASIR GULA KU,20000.0
2026-08-18,Pasar Baru Majalaya,GULA PASIR LOKAL,19000.0
2026-08-18,Pasar Baru Majalaya,IKAN BANDENG,40000.0
2026-08-18,Pasar Baru Majalaya,Ikan Bawal Air Tawar,32000.0
2026-08-18,Pasar Baru Majalaya,Ikan Gurame,50000.0
2026-08-18,Pasar Baru Majalaya,IKAN KEMBUNG,48000.0
2026-08-18,Pasar Baru Majalaya,Ikan Lele,30000.0
2026-08-18,Pasar Baru Majalaya,IKAN MAS,30000.0
2026-08-18,Pasar Baru Majalaya,Ikan Nila,34000.0
2026-08-18,Pasar Baru Majalaya,Ikan Patin,33000.0
2026-08-18,Pasar Baru Majalaya,IKAN TONGKOL,42000.0
2026-08-18,Pasar Baru Majalaya,JAGUNG MANIS,10000.0
2026-08-18,Pasar Baru Majalaya,JAGUNG PIPILAN,
2026-08-18,Pasar Baru Majalaya,JERUK,35000.0
2026-08-18,Pasar Baru Majalaya,KACANG HIJAU,38000.0
2026-08-18,Pasar Baru Majalaya,KACANG KEDELAI IMPOR,23000.0
2026-08-18,Pasar Baru Majalaya,KACANG KEDELAI LOKAL,
2026-08-18,Pasar Baru Majalaya,KACANG PANJANG,15000.0
2026-08-18,Pasar Baru Majalaya,KACANG TANAH KUPAS,36000.0
2026-08-18,Pasar Baru Majalaya,KANGKUNG,3000.0
2026-08-18,Pasar Baru Majalaya,KENTANG DIENG,18000.0
2026-08-18,Pasar Baru Majalaya,KETELA POHON,6000.0
2026-08-18,Pasar Baru Majalaya,MELON,20000.0
2026-08-18,Pasar Baru Majalaya,MIE INSTAN INDOMIE,3000.0
2026-08-18,Pasar Baru Majalaya,MINYAK BIMOLI,
2026-08-18,Pasar Baru Majalaya,MINYAK CURAH,22000.0
2026-08-18,Pasar Baru Majalaya,MINYAKITA,21000.0
2026-08-18,Pasar Baru Majalaya,MINYAK SANIA,
2026-08-18,Pasar Baru Majalaya,PAKCOY,10000.0
2026-08-18,Pasar Baru Majalaya,PEPAYA,15000.0
2026-08-18,Pasar Baru Majalaya,PISANG,7000.0
2026-08-18,Pasar Baru Majalaya,SAWI PUTIH,8000.0
2026-08-18,Pasar Baru Majalaya,SAYURAN BUNCIS,28000.0
2026-08-18,Pasar Baru Majalaya,SAYURAN KENTANG LOKAL,15000.0
2026-08-18,Pasar Baru Majalaya,SAYURAN KOL/KUBIS,7000.0
2026-08-18,Pasar Baru Majalaya,SAYURAN TOMAT,7000.0
2026-08-18,Pasar Baru Majalaya,SAYURAN WORTEL,18000.0
2026-08-18,Pasar Baru Majalaya,SKM BENDERA,13000.0
2026-08-18,Pasar Baru Majalaya,SKM CAP ENAK,11500.0
2026-08-18,Pasar Baru Majalaya,SKM INDOMILK,12500.0
2026-08-18,Pasar Baru Majalaya,SUSU BALITA (SGM),
2026-08-18,Pasar Baru Majalaya,SUSU BUBUK DANCOW VANILA,
2026-08-18,Pasar Baru Majalaya,TAHU,12000.0
2026-08-18,Pasar Baru Majalaya,TELUR AYAM BROILER,25000.0
2026-08-18,Pasar Baru Majalaya,TELUR AYAM KAMPUNG,4000.0
2026-08-18,Pasar Baru Majalaya,TEMPE,14000.0
2026-08-18,Pasar Baru Majalaya,TERIGU CAKRA KEMBAR,12500.0
2026-08-18,Pasar Baru Majalaya,TERIGU CURAH,10000.0
2026-08-18,Pasar Baru Majalaya,TERIGU KUNCI BIRU,
2026-08-18,Pasar Baru Majalaya,TERIGU SEGITIGA BIRU,13500.0
2026-08-18,Pasar Baru Majalaya,TERI KERITING,100000.0
2026-08-18,Pasar Baru Majalaya,TERI MEDAN,160000.0
2026-08-18,Pasar Baru Majalaya,TIMUN,12000.0
2026-08-18,Pasar Baru Majalaya,TOMAT HIJAU,6000.0
2026-08-18,Pasar Baru Majalaya,UBI JALAR PUTIH,8000.0
2026-08-18,Pasar Baru Majalaya,UDANG,90000.0
2026-08-18,Pasar Sehat Cicalengka,BAWANG BOMBAY,35000.0
2026-08-18,Pasar Sehat Cicalengka,BAWANG DAUN,14000.0
2026-08-18,Pasar Sehat Cicalengka,BAWANG MERAH,30000.0
2026-08-18,Pasar Sehat Cicalengka,BAWANG MERAH BATU,30000.0
2026-08-18,Pasar Sehat Cicalengka,BAWANG PUTIH BIASA,38000.0
2026-08-18,Pasar Sehat Cicalengka,BAWANG PUTIH KATING,37000.0
2026-08-18,Pasar Sehat Cicalengka,BAWANG SUMENEP,50000.0
2026-08-18,Pasar Sehat Cicalengka,BAYAM,2000.0
2026-08-18,Pasar Sehat Cicalengka,BERAS IR. 64,18500.0
2026-08-18,Pasar Sehat Cicalengka,BERAS MEDIUM,13500.0
2026-08-18,Pasar Sehat Cicalengka,BERAS PREMIUM,14900.0
2026-08-18,Pasar Sehat Cicalengka,CABE HIJAU BIASA,25000.0
2026-08-18,Pasar Sehat Cicalengka,CABE MERAH KERITING,32000.0
2026-08-18,Pasar Sehat Cicalengka,CABE MERAH TANJUNG,100000.0
2026-08-18,Pasar Sehat Cicalengka,CABE MERAH TW,80000.0
2026-08-18,Pasar Sehat Cicalengka,CABE RAWIT HIJAU,50000.0
2026-08-18,Pasar Sehat Cicalengka,CABE RAWIT MERAH,45000.0
2026-08-18,Pasar Sehat Cicalengka,DAGING AYAM BROILER,48000.0
2026-08-18,Pasar Sehat Cicalengka,DAGING AYAM KAMPUNG,70000.0
2026-08-18,Pasar Sehat Cicalengka,DAGING SAPI IMPOR BEKU,120000.0
2026-08-18,Pasar Sehat Cicalengka,DAGING SAPI LOKAL HAS DALAM,150000.0
2026-08-18,Pasar Sehat Cicalengka,DAGING SAPI LOKAL HAS LUAR,140000.0
2026-08-18,Pasar Sehat Cicalengka,DAGING SAPI LOKAL PAHA BELAKANG,150000.0
2026-08-18,Pasar Sehat Cicalengka,DAGING SAPI LOKAL PAHA DEPAN,140000.0
2026-08-18,Pasar Sehat Cicalengka,DAGING SAPI LOKAL SANDUNG LAMUR,120000.0
2026-08-18,Pasar Sehat Cicalengka,DAGING SAPI LOKAL TETELAN,70000.0
2026-08-18,Pasar Sehat Cicalengka,DAGING SAPI MURNI,150000.0
2026-08-18,Pasar Sehat Cicalengka,GARAM BATA,30000.0
2026-08-18,Pasar Sehat Cicalengka,GARAM HALUS YODIUM,3000.0
2026-08-18,Pasar Sehat Cicalengka,GAS LPG 3 Kg,20000.0
2026-08-18,Pasar Sehat Cicalengka,GULA MERAH,24000.0
2026-08-18,Pasar Sehat Cicalengka,GULA PASIR GULA KU,24000.0
2026-08-18,Pasar Sehat Cicalengka,GULA PASIR LOKAL,24000.0
2026-08-18,Pasar Sehat Cicalengka,IKAN BANDENG,40000.0
2026-08-18,Pasar Sehat Cicalengka,Ikan Bawal Air Tawar,30000.0
2026-08-18,Pasar Sehat Cicalengka,Ikan Gurame,60000.0
2026-08-18,Pasar Sehat Cicalengka,IKAN KEMBUNG,50000.0
2026-08-18,Pasar Sehat Cicalengka,Ikan Lele,32000.0
2026-08-18,Pasar Sehat Cicalengka,IKAN MAS,29000.0
2026-08-18,Pasar Sehat Cicalengka,Ikan Nila,32000.0
2026-08-18,Pasar Sehat Cicalengka,Ikan Patin,30000.0
2026-08-18,Pasar Sehat Cicalengka,IKAN TONGKOL,43000.0
2026-08-18,Pasar Sehat Cicalengka,JAGUNG MANIS,14000.0
2026-08-18,Pasar Sehat Cicalengka,JAGUNG PIPILAN,20000.0
2026-08-18,Pasar Sehat Cicalengka,JERUK,22000.0
2026-08-18,Pasar Sehat Cicalengka,KACANG HIJAU,35000.0
2026-08-18,Pasar Sehat Cicalengka,KACANG KEDELAI IMPOR,13000.0
2026-08-18,Pasar Sehat Cicalengka,KACANG KEDELAI LOKAL,12500.0
2026-08-18,Pasar Sehat Cicalengka,KACANG PANJANG,18000.0
2026-08-18,Pasar Sehat Cicalengka,KACANG TANAH KUPAS,40000.0
2026-08-18,Pasar Sehat Cicalengka,KANGKUNG,2000.0
2026-08-18,Pasar Sehat Cicalengka,KENTANG DIENG,20000.0
2026-08-18,Pasar Sehat Cicalengka,KETELA POHON,6000.0
2026-08-18,Pasar Sehat Cicalengka,MELON,18000.0
2026-08-18,Pasar Sehat Cicalengka,MIE INSTAN INDOMIE,3000.0
2026-08-18,Pasar Sehat Cicalengka,MINYAK BIMOLI,22000.0
2026-08-18,Pasar Sehat Cicalengka,MINYAK CURAH,21000.0
2026-08-18,Pasar Sehat Cicalengka,MINYAKITA,20000.0
2026-08-18,Pasar Sehat Cicalengka,MINYAK SANIA,22000.0
2026-08-18,Pasar Sehat Cicalengka,PAKCOY,10000.0
2026-08-18,Pasar Sehat Cicalengka,PEPAYA,14000.0
2026-08-18,Pasar Sehat Cicalengka,PISANG,8000.0
2026-08-18,Pasar Sehat Cicalengka,SAWI PUTIH,8000.0
2026-08-18,Pasar Sehat Cicalengka,SAYURAN BUNCIS,20000.0
2026-08-18,Pasar Sehat Cicalengka,SAYURAN KENTANG LOKAL,15000.0
2026-08-18,Pasar Sehat Cicalengka,SAYURAN KOL/KUBIS,8000.0
2026-08-18,Pasar Sehat Cicalengka,SAYURAN TOMAT,8000.0
2026-08-18,Pasar Sehat Cicalengka,SAYURAN WORTEL,16000.0
2026-08-18,Pasar Sehat Cicalengka,SKM BENDERA,13000.0
2026-08-18,Pasar Sehat Cicalengka,SKM CAP ENAK,12000.0
2026-08-18,Pasar Sehat Cicalengka,SKM INDOMILK,12000.0
2026-08-18,Pasar Sehat Cicalengka,SUSU BALITA (SGM),55000.0
2026-08-18,Pasar Sehat Cicalengka,SUSU BUBUK DANCOW VANILA,43000.0
2026-08-18,Pasar Sehat Cicalengka,TAHU,10000.0
2026-08-18,Pasar Sehat Cicalengka,TELUR AYAM BROILER,24000.0
2026-08-18,Pasar Sehat Cicalengka,TELUR AYAM KAMPUNG,3000.0
2026-08-18,Pasar Sehat Cicalengka,TEMPE,12000.0
2026-08-18,Pasar Sehat Cicalengka,TERIGU CAKRA KEMBAR,14000.0
2026-08-18,Pasar Sehat Cicalengka,TERIGU CURAH,10000.0
2026-08-18,Pasar Sehat Cicalengka,TERIGU KUNCI BIRU,13000.0
2026-08-18,Pasar Sehat Cicalengka,TERIGU SEGITIGA BIRU,12000.0
2026-08-18,Pasar Sehat Cicalengka,TERI KERITING,80000.0
2026-08-18,Pasar Sehat Cicalengka,TERI MEDAN,170000.0
2026-08-18,Pasar Sehat Cicalengka,TIMUN,13000.0
2026-08-18,Pasar Sehat Cicalengka,TOMAT HIJAU,7000.0
2026-08-18,Pasar Sehat Cicalengka,UBI JALAR PUTIH,8000.0
2026-08-18,Pasar Sehat Cicalengka,UDANG,100000.0
2026-08-18,Pasar Cileunyi,BAWANG BOMBAY,28000.0
2026-08-18,Pasar Cileunyi,BAWANG DAUN,16000.0
2026-08-18,Pasar Cileunyi,BAWANG MERAH,32000.0
2026-08-18,Pasar Cileunyi,BAWANG MERAH BATU,28000.0
2026-08-18,Pasar Cileunyi,BAWANG PUTIH BIASA,33000.0
2026-08-18,Pasar Cileunyi,BAWANG PUTIH KATING,
2026-08-18,Pasar Cileunyi,BAWANG SUMENEP,45000.0
2026-08-18,Pasar Cileunyi,BAYAM,2500.0
2026-08-18,Pasar Cileunyi,BERAS IR. 64,14000.0
2026-08-18,Pasar Cileunyi,BERAS MEDIUM,13500.0
2026-08-18,Pasar Cileunyi,BERAS PREMIUM,15500.0
2026-08-18,Pasar Cileunyi,CABE HIJAU BIASA,28000.0
2026-08-18,Pasar Cileunyi,CABE MERAH KERITING,35000.0
2026-08-18,Pasar Cileunyi,CABE MERAH TANJUNG,90000.0
2026-08-18,Pasar Cileunyi,CABE MERAH TW,
2026-08-18,Pasar Cileunyi,CABE RAWIT HIJAU,50000.0
2026-08-18,Pasar Cileunyi,CABE RAWIT MERAH,50000.0
2026-08-18,Pasar Cileunyi,DAGING AYAM BROILER,43000.0
2026-08-18,Pasar Cileunyi,DAGING AYAM KAMPUNG,80000.0
2026-08-18,Pasar Cileunyi,DAGING SAPI IMPOR BEKU,125000.0
2026-08-18,Pasar Cileunyi,DAGING SAPI LOKAL HAS DALAM,150000.0
2026-08-18,Pasar Cileunyi,DAGING SAPI LOKAL HAS LUAR,150000.0
2026-08-18,Pasar Cileunyi,DAGING SAPI LOKAL PAHA BELAKANG,150000.0
2026-08-18,Pasar Cileunyi,DAGING SAPI LOKAL PAHA DEPAN,145000.0
2026-08-18,Pasar Cileunyi,DAGING SAPI LOKAL SANDUNG LAMUR,120000.0
2026-08-18,Pasar Cileunyi,DAGING SAPI LOKAL TETELAN,70000.0
2026-08-18,Pasar Cileunyi,DAGING SAPI MURNI,150000.0
2026-08-18,Pasar Cileunyi,GARAM BATA,18000.0
2026-08-18,Pasar Cileunyi,GARAM HALUS YODIUM,3000.0
2026-08-18,Pasar Cileunyi,GAS LPG 3 Kg,23000.0
2026-08-18,Pasar Cileunyi,GULA MERAH,18000.0
2026-08-18,Pasar Cileunyi,GULA PASIR GULA KU,19500.0
2026-08-18,Pasar Cileunyi,GULA PASIR LOKAL,19000.0
2026-08-18,Pasar Cileunyi,IKAN BANDENG,35000.0
2026-08-18,Pasar Cileunyi,Ikan Bawal Air Tawar,30000.0
2026-08-18,Pasar Cileunyi,Ikan Gurame,55000.0
2026-08-18,Pasar Cileunyi,IKAN KEMBUNG,50000.0
2026-08-18,Pasar Cileunyi,Ikan Lele,28000.0
2026-08-18,Pasar Cileunyi,IKAN MAS,28000.0
2026-08-18,Pasar Cileunyi,Ikan Nila,35000.0
2026-08-18,Pasar Cileunyi,Ikan Patin,32000.0
2026-08-18,Pasar Cileunyi,IKAN TONGKOL,40000.0
2026-08-18,Pasar Cileunyi,JAGUNG MANIS,14000.0
2026-08-18,Pasar Cileunyi,JAGUNG PIPILAN,24000.0
2026-08-18,Pasar Cileunyi,JERUK,25000.0
2026-08-18,Pasar Cileunyi,KACANG HIJAU,38000.0
2026-08-18,Pasar Cileunyi,KACANG KEDELAI IMPOR,18000.0
2026-08-18,Pasar Cileunyi,KACANG KEDELAI LOKAL,
2026-08-18,Pasar Cileunyi,KACANG PANJANG,18000.0
2026-08-18,Pasar Cileunyi,KACANG TANAH KUPAS,40000.0
2026-08-18,Pasar Cileunyi,KANGKUNG,2000.0
2026-08-18,Pasar Cileunyi,KENTANG DIENG,20000.0
2026-08-18,Pasar Cileunyi,KETELA POHON,5000.0
2026-08-18,Pasar Cileunyi,MELON,20000.0
2026-08-18,Pasar Cileunyi,MIE INSTAN INDOMIE,3500.0
2026-08-18,Pasar Cileunyi,MINYAK BIMOLI,
2026-08-18,Pasar Cileunyi,MINYAK CURAH,22000.0
2026-08-18,Pasar Cileunyi,MINYAKITA,20000.0
2026-08-18,Pasar Cileunyi,MINYAK SANIA,
2026-08-18,Pasar Cileunyi,PAKCOY,12000.0
2026-08-18,Pasar Cileunyi,PEPAYA,14000.0
2026-08-18,Pasar Cileunyi,PISANG,8000.0
2026-08-18,Pasar Cileunyi,SAWI PUTIH,7000.0
2026-08-18,Pasar Cileunyi,SAYURAN BUNCIS,24000.0
2026-08-18,Pasar Cileunyi,SAYURAN KENTANG LOKAL,17000.0
2026-08-18,Pasar Cileunyi,SAYURAN KOL/KUBIS,9000.0
2026-08-18,Pasar Cileunyi,SAYURAN TOMAT,6000.0
2026-08-18,Pasar Cileunyi,SAYURAN WORTEL,18000.0
2026-08-18,Pasar Cileunyi,SKM BENDERA,13000.0
2026-08-18,Pasar Cileunyi,SKM CAP ENAK,12000.0
2026-08-18,Pasar Cileunyi,SKM INDOMILK,12500.0
2026-08-18,Pasar Cileunyi,SUSU BALITA (SGM),
2026-08-18,Pasar Cileunyi,SUSU BUBUK DANCOW VANILA,
2026-08-18,Pasar Cileunyi,TAHU,12000.0
2026-08-18,Pasar Cileunyi,TELUR AYAM BROILER,25000.0
2026-08-18,Pasar Cileunyi,TELUR AYAM KAMPUNG,3000.0
2026-08-18,Pasar Cileunyi,TEMPE,13000.0
2026-08-18,Pasar Cileunyi,TERIGU CAKRA KEMBAR,13500.0
2026-08-18,Pasar Cileunyi,TERIGU CURAH,10000.0
2026-08-18,Pasar Cileunyi,TERIGU KUNCI BIRU,11500.0
2026-08-18,Pasar Cileunyi,TERIGU SEGITIGA BIRU,12500.0
2026-08-18,Pasar Cileunyi,TERI KERITING,90000.0
2026-08-18,Pasar Cileunyi,TERI MEDAN,150000.0
2026-08-18,Pasar Cileunyi,TIMUN,12000.0
2026-08-18,Pasar Cileunyi,TOMAT HIJAU,6000.0
2026-08-18,Pasar Cileunyi,UBI JALAR PUTIH,8000.0
2026-08-18,Pasar Cileunyi,UDANG,92000.0
2026-08-18,Pasar Banjaran,BAWANG BOMBAY,32000.0
2026-08-18,Pasar Banjaran,BAWANG DAUN,14000.0
2026-08-18,Pasar Banjaran,BAWANG MERAH,32000.0
2026-08-18,Pasar Banjaran,BAWANG MERAH BATU,28000.0
2026-08-18,Pasar Banjaran,BAWANG PUTIH BIASA,35000.0
2026-08-18,Pasar Banjaran,BAWANG PUTIH KATING,
2026-08-18,Pasar Banjaran,BAWANG SUMENEP,40000.0
2026-08-18,Pasar Banjaran,BAYAM,2000.0
2026-08-18,Pasar Banjaran,BERAS IR. 64,15000.0
2026-08-18,Pasar Banjaran,BERAS MEDIUM,14500.0
2026-08-18,Pasar Banjaran,BERAS PREMIUM,15500.0
2026-08-18,Pasar Banjaran,CABE HIJAU BIASA,28000.0
2026-08-18,Pasar Banjaran,CABE MERAH KERITING,36000.0
2026-08-18,Pasar Banjaran,CABE MERAH TANJUNG,100000.0
2026-08-18,Pasar Banjaran,CABE MERAH TW,
2026-08-18,Pasar Banjaran,CABE RAWIT HIJAU,44000.0
2026-08-18,Pasar Banjaran,CABE RAWIT MERAH,40000.0
2026-08-18,Pasar Banjaran,DAGING AYAM BROILER,42000.0
2026-08-18,Pasar Banjaran,DAGING AYAM KAMPUNG,70000.0
2026-08-18,Pasar Banjaran,DAGING SAPI IMPOR BEKU,120000.0
2026-08-18,Pasar Banjaran,DAGING SAPI LOKAL HAS DALAM,155000.0
2026-08-18,Pasar Banjaran,DAGING SAPI LOKAL HAS LUAR,145000.0
2026-08-18,Pasar Banjaran,DAGING SAPI LOKAL PAHA BELAKANG,145000.0
2026-08-18,Pasar Banjaran,DAGING SAPI LOKAL PAHA DEPAN,143000.0
2026-08-18,Pasar Banjaran,DAGING SAPI LOKAL SANDUNG LAMUR,130000.0
2026-08-18,Pasar Banjaran,DAGING SAPI LOKAL TETELAN,65000.0
2026-08-18,Pasar Banjaran,DAGING SAPI MURNI,145000.0
2026-08-18,Pasar Banjaran,GARAM BATA,20000.0
2026-08-18,Pasar Banjaran,GARAM HALUS YODIUM,3000.0
2026-08-18,Pasar Banjaran,GAS LPG 3 Kg,23000.0
2026-08-18,Pasar Banjaran,GULA MERAH,23000.0
2026-08-18,Pasar Banjaran,GULA PASIR GULA KU,
2026-08-18,Pasar Banjaran,GULA PASIR LOKAL,18500.0
2026-08-18,Pasar Banjaran,IKAN BANDENG,38000.0
2026-08-18,Pasar Banjaran,Ikan Bawal Air Tawar,32000.0
2026-08-18,Pasar Banjaran,Ikan Gurame,50000.0
2026-08-18,Pasar Banjaran,IKAN KEMBUNG,56000.0
2026-08-18,Pasar Banjaran,Ikan Lele,28000.0
2026-08-18,Pasar Banjaran,IKAN MAS,26000.0
2026-08-18,Pasar Banjaran,Ikan Nila,35000.0
2026-08-18,Pasar Banjaran,Ikan Patin,34000.0
2026-08-18,Pasar Banjaran,IKAN TONGKOL,45000.0
2026-08-18,Pasar Banjaran,JAGUNG MANIS,12000.0
2026-08-18,Pasar Banjaran,JAGUNG PIPILAN,20000.0
2026-08-18,Pasar Banjaran,JERUK,22000.0
2026-08-18,Pasar Banjaran,KACANG HIJAU,40000.0
2026-08-18,Pasar Banjaran,KACANG KEDELAI IMPOR,14000.0
2026-08-18,Pasar Banjaran,KACANG KEDELAI LOKAL,
2026-08-18,Pasar Banjaran,KACANG PANJANG,20000.0
2026-08-18,Pasar Banjaran,KACANG TANAH KUPAS,38000.0
2026-08-18,Pasar Banjaran,KANGKUNG,2000.0
2026-08-18,Pasar Banjaran,KENTANG DIENG,20000.0
2026-08-18,Pasar Banjaran,KETELA POHON,5000.0
2026-08-18,Pasar Banjaran,MELON,15000.0
2026-08-18,Pasar Banjaran,MIE INSTAN INDOMIE,3000.0
2026-08-18,Pasar Banjaran,MINYAK BIMOLI,23500.0
2026-08-18,Pasar Banjaran,MINYAK CURAH,22000.0
2026-08-18,Pasar Banjaran,MINYAKITA,21000.0
2026-08-18,Pasar Banjaran,MINYAK SANIA,23500.0
2026-08-18,Pasar Banjaran,PAKCOY,7000.0
2026-08-18,Pasar Banjaran,PEPAYA,14000.0
2026-08-18,Pasar Banjaran,PISANG,7000.0
2026-08-18,Pasar Banjaran,SAWI PUTIH,6000.0
2026-08-18,Pasar Banjaran,SAYURAN BUNCIS,20000.0
2026-08-18,Pasar Banjaran,SAYURAN KENTANG LOKAL,17000.0
2026-08-18,Pasar Banjaran,SAYURAN KOL/KUBIS,7000.0
2026-08-18,Pasar Banjaran,SAYURAN TOMAT,10000.0
2026-08-18,Pasar Banjaran,SAYURAN WORTEL,15000.0
2026-08-18,Pasar Banjaran,SKM BENDERA,12000.0
2026-08-18,Pasar Banjaran,SKM CAP ENAK,11500.0
2026-08-18,Pasar Banjaran,SKM INDOMILK,12500.0
2026-08-18,Pasar Banjaran,SUSU BALITA (SGM),42000.0
2026-08-18,Pasar Banjaran,SUSU BUBUK DANCOW VANILA,48250.0
2026-08-18,Pasar Banjaran,TAHU,7000.0
2026-08-18,Pasar Banjaran,TELUR AYAM BROILER,25000.0
2026-08-18,Pasar Banjaran,TELUR AYAM KAMPUNG,3000.0
2026-08-18,Pasar Banjaran,TEMPE,5000.0
2026-08-18,Pasar Banjaran,TERIGU CAKRA KEMBAR,13000.0
2026-08-18,Pasar Banjaran,TERIGU CURAH,8000.0
2026-08-18,Pasar Banjaran,TERIGU KUNCI BIRU,
2026-08-18,Pasar Banjaran,TERIGU SEGITIGA BIRU,12000.0
2026-08-18,Pasar Banjaran,TERI KERITING,100000.0
2026-08-18,Pasar Banjaran,TERI MEDAN,170000.0
2026-08-18,Pasar Banjaran,TIMUN,14000.0
2026-08-18,Pasar Banjaran,TOMAT HIJAU,6000.0
2026-08-18,Pasar Banjaran,UBI JALAR PUTIH,12000.0
2026-08-18,Pasar Banjaran,UDANG,94000.0
2026-08-18,Pasar Sehat Soreang,BAWANG BOMBAY,35000.0
2026-08-18,Pasar Sehat Soreang,BAWANG DAUN,20000.0
2026-08-18,Pasar Sehat Soreang,BAWANG MERAH,30000.0
2026-08-18,Pasar Sehat Soreang,BAWANG MERAH BATU,30000.0
2026-08-18,Pasar Sehat Soreang,BAWANG PUTIH BIASA,35000.0
2026-08-18,Pasar Sehat Soreang,BAWANG PUTIH KATING,
2026-08-18,Pasar Sehat Soreang,BAWANG SUMENEP,45000.0
2026-08-18,Pasar Sehat Soreang,BAYAM,2000.0
2026-08-18,Pasar Sehat Soreang,BERAS IR. 64,15000.0
2026-08-18,Pasar Sehat Soreang,BERAS MEDIUM,14500.0
2026-08-18,Pasar Sehat Soreang,BERAS PREMIUM,15500.0
2026-08-18,Pasar Sehat Soreang,CABE HIJAU BIASA,24000.0
2026-08-18,Pasar Sehat Soreang,CABE MERAH KERITING,40000.0
2026-08-18,Pasar Sehat Soreang,CABE MERAH TANJUNG,100000.0
2026-08-18,Pasar Sehat Soreang,CABE MERAH TW,80000.0
2026-08-18,Pasar Sehat Soreang,CABE RAWIT HIJAU,50000.0
2026-08-18,Pasar Sehat Soreang,CABE RAWIT MERAH,50000.0
2026-08-18,Pasar Sehat Soreang,DAGING AYAM BROILER,42000.0
2026-08-18,Pasar Sehat Soreang,DAGING AYAM KAMPUNG,70000.0
2026-08-18,Pasar Sehat Soreang,DAGING SAPI IMPOR BEKU,115000.0
2026-08-18,Pasar Sehat Soreang,DAGING SAPI LOKAL HAS DALAM,150000.0
2026-08-18,Pasar Sehat Soreang,DAGING SAPI LOKAL HAS LUAR,140000.0
2026-08-18,Pasar Sehat Soreang,DAGING SAPI LOKAL PAHA BELAKANG,150000.0
2026-08-18,Pasar Sehat Soreang,DAGING SAPI LOKAL PAHA DEPAN,140000.0
2026-08-18,Pasar Sehat Soreang,DAGING SAPI LOKAL SANDUNG LAMUR,120000.0
2026-08-18,Pasar Sehat Soreang,DAGING SAPI LOKAL TETELAN,70000.0
2026-08-18,Pasar Sehat Soreang,DAGING SAPI MURNI,150000.0
2026-08-18,Pasar Sehat Soreang,GARAM BATA,30000.0
2026-08-18,Pasar Sehat Soreang,GARAM HALUS YODIUM,3000.0
2026-08-18,Pasar Sehat Soreang,GAS LPG 3 Kg,21000.0
2026-08-18,Pasar Sehat Soreang,GULA MERAH,24000.0
2026-08-18,Pasar Sehat Soreang,GULA PASIR GULA KU,20000.0
2026-08-18,Pasar Sehat Soreang,GULA PASIR LOKAL,17500.0
2026-08-18,Pasar Sehat Soreang,IKAN BANDENG,40000.0
2026-08-18,Pasar Sehat Soreang,Ikan Bawal Air Tawar,30000.0
2026-08-18,Pasar Sehat Soreang,Ikan Gurame,55000.0
2026-08-18,Pasar Sehat Soreang,IKAN KEMBUNG,50000.0
2026-08-18,Pasar Sehat Soreang,Ikan Lele,32000.0
2026-08-18,Pasar Sehat Soreang,IKAN MAS,30000.0
2026-08-18,Pasar Sehat Soreang,Ikan Nila,35000.0
2026-08-18,Pasar Sehat Soreang,Ikan Patin,30000.0
2026-08-18,Pasar Sehat Soreang,IKAN TONGKOL,44000.0
2026-08-18,Pasar Sehat Soreang,JAGUNG MANIS,15000.0
2026-08-18,Pasar Sehat Soreang,JAGUNG PIPILAN,20000.0
2026-08-18,Pasar Sehat Soreang,JERUK,23000.0
2026-08-18,Pasar Sehat Soreang,KACANG HIJAU,35000.0
2026-08-18,Pasar Sehat Soreang,KACANG KEDELAI IMPOR,12500.0
