tanggal,pasar,curah_hujan_mm,suhu_avg,suhu_max,suhu_min
2025-10-14,Pasar Margahayu,0.5,25.6,31.9,18.8
2025-10-15,Pasar Margahayu,0.2,25.5,32.8,18.4
2025-10-16,Pasar Margahayu,0.0,25.8,32.2,19.0
2025-10-17,Pasar Margahayu,1.5,25.7,33.1,19.5
2025-10-18,Pasar Margahayu,0.3,25.5,31.9,19.3
2025-10-19,Pasar Margahayu,1.3,25.2,29.6,20.7
2025-10-20,Pasar Margahayu,0.8,26.1,32.3,20.6
2025-10-21,Pasar Margahayu,6.9,24.6,30.8,19.4
2025-10-22,Pasar Margahayu,17.1,24.0,28.4,21.8
2025-10-23,Pasar Margahayu,10.6,23.7,27.9,21.6
2025-10-24,Pasar Margahayu,10.9,22.9,26.9,21.1
2025-10-25,Pasar Margahayu,0.7,23.6,29.5,18.8
2025-10-26,Pasar Margahayu,1.7,22.3,28.1,17.4
2025-10-27,Pasar Margahayu,0.6,23.6,28.9,19.6
2025-10-28,Pasar Margahayu,2.0,22.9,26.4,19.4
2025-10-29,Pasar Margahayu,0.8,23.1,26.1,19.4
2025-10-30,Pasar Margahayu,0.7,23.6,28.7,19.9
2025-10-31,Pasar Margahayu,1.9,23.4,29.4,19.0
2025-11-01,Pasar Margahayu,7.8,24.0,29.4,20.6
2025-11-02,Pasar Margahayu,6.5,23.7,28.1,21.4
2025-11-03,Pasar Margahayu,7.8,23.3,28.2,19.9
2025-11-04,Pasar Margahayu,5.0,24.1,29.9,18.9
2025-11-05,Pasar Margahayu,0.6,23.7,27.7,20.7
2025-11-06,Pasar Margahayu,6.3,24.3,29.1,21.2
2025-11-07,Pasar Margahayu,1.7,25.2,30.7,21.5
2025-11-08,Pasar Margahayu,12.4,23.5,28.2,21.4
2025-11-09,Pasar Margahayu,5.7,24.6,29.1,20.4
2025-11-10,Pasar Margahayu,3.5,24.1,30.0,19.8
2025-11-11,Pasar Margahayu,21.9,23.3,27.3,21.4
2025-11-12,Pasar Margahayu,20.0,23.5,27.3,21.0
2025-11-13,Pasar Margahayu,16.5,23.0,27.2,20.9
2025-11-14,Pasar Margahayu,9.2,23.1,28.2,20.8
2025-11-15,Pasar Margahayu,17.5,24.2,29.5,21.3
2025-11-16,Pasar Margahayu,1.6,24.5,29.8,21.7
2025-11-17,Pasar Margahayu,23.9,23.4,27.3,19.9
2025-11-18,Pasar Margahayu,20.0,23.1,28.0,20.9
2025-11-19,Pasar Margahayu,16.1,23.0,27.8,18.6
2025-11-20,Pasar Margahayu,23.4,23.0,27.7,19.6
2025-11-21,Pasar Margahayu,9.1,24.8,30.5,20.5
2025-11-22,Pasar Margahayu,4.1,23.4,28.3,19.3
2025-11-23,Pasar Margahayu,4.4,22.8,27.1,18.9
2025-11-24,Pasar Margahayu,0.0,23.9,31.2,19.1
2025-11-25,Pasar Margahayu,0.6,23.6,30.6,16.9
2025-11-26,Pasar Margahayu,0.1,24.2,30.4,17.4
2025-11-27,Pasar Margahayu,6.1,23.8,28.9,19.2
2025-11-28,Pasar Margahayu,0.6,23.9,29.7,18.2
2025-11-29,Pasar Margahayu,2.3,23.8,30.5,18.3
2025-11-30,Pasar Margahayu,2.8,23.2,29.2,18.4
2025-12-01,Pasar Margahayu,0.9,23.3,29.1,18.2
2025-12-02,Pasar Margahayu,1.1,24.0,30.3,20.5
2025-12-03,Pasar Margahayu,8.4,23.6,28.6,21.2
2025-12-04,Pasar Margahayu,12.8,22.8,26.4,21.1
2025-12-05,Pasar Margahayu,4.7,23.3,28.6,20.4
2025-12-06,Pasar Margahayu,1.3,23.3,27.1,20.2
2025-12-07,Pasar Margahayu,11.5,24.0,29.0,19.9
2025-12-08,Pasar Margahayu,12.2,23.0,27.6,19.8
2025-12-09,Pasar Margahayu,0.2,23.4,26.8,20.1
2025-12-10,Pasar Margahayu,0.5,23.4,28.2,19.3
2025-12-11,Pasar Margahayu,4.0,23.7,30.2,20.6
2025-12-12,Pasar Margahayu,0.3,24.0,30.0,17.6
2025-12-13,Pasar Margahayu,0.6,24.5,30.0,19.7
2025-12-14,Pasar Margahayu,33.1,23.6,26.9,21.1
2025-12-15,Pasar Margahayu,1.1,25.1,30.7,21.3
2025-12-16,Pasar Margahayu,4.5,24.8,31.2,20.0
2025-12-17,Pasar Margahayu,28.9,23.9,30.0,20.7
2025-12-18,Pasar Margahayu,9.8,24.3,28.5,20.9
2025-12-19,Pasar Margahayu,15.5,23.9,28.0,20.7
2025-12-20,Pasar Margahayu,19.0,23.0,27.1,20.6
2025-12-21,Pasar Margahayu,2.3,23.6,28.0,20.0
2025-12-22,Pasar Margahayu,5.9,23.2,27.5,19.6
2025-12-23,Pasar Margahayu,11.4,23.8,28.3,19.6
2025-12-24,Pasar Margahayu,3.3,24.3,27.8,20.9
2025-12-25,Pasar Margahayu,2.7,25.1,30.9,20.9
2025-12-26,Pasar Margahayu,6.4,24.5,29.1,21.8
2025-12-27,Pasar Margahayu,7.1,24.7,29.9,21.4
2025-12-28,Pasar Margahayu,3.8,23.9,28.4,20.5
2025-12-29,Pasar Margahayu,0.8,23.8,29.3,19.3
2025-12-30,Pasar Margahayu,11.4,23.3,28.1,19.6
2025-12-31,Pasar Margahayu,21.4,22.5,24.5,20.3
2026-01-01,Pasar Margahayu,10.4,23.1,27.3,20.2
2026-01-02,Pasar Margahayu,2.6,23.2,27.7,20.2
2026-01-03,Pasar Margahayu,25.3,22.3,24.6,21.3
2026-01-04,Pasar Margahayu,4.4,23.3,26.9,20.7
2026-01-05,Pasar Margahayu,3.1,23.9,28.9,20.7
2026-01-06,Pasar Margahayu,3.8,23.6,29.8,17.7
2026-01-07,Pasar Margahayu,1.3,23.7,28.0,19.3
2026-01-08,Pasar Margahayu,6.7,23.0,28.7,18.6
2026-01-09,Pasar Margahayu,9.5,23.3,28.7,19.1
2026-01-10,Pasar Margahayu,9.5,22.7,26.5,20.5
2026-01-11,Pasar Margahayu,5.3,22.3,25.8,20.3
2026-01-12,Pasar Margahayu,9.2,21.9,25.1,20.1
2026-01-13,Pasar Margahayu,5.1,22.9,26.5,19.9
2026-01-14,Pasar Margahayu,1.5,23.4,27.7,20.6
2026-01-15,Pasar Margahayu,23.7,22.4,24.8,19.7
2026-01-16,Pasar Margahayu,2.8,23.4,28.5,19.4
2026-01-17,Pasar Margahayu,8.7,22.7,27.5,19.0
2026-01-18,Pasar Margahayu,13.2,22.3,24.8,21.0
2026-01-19,Pasar Margahayu,1.0,23.1,27.8,19.3
2026-01-20,Pasar Margahayu,3.9,23.5,28.1,20.7
2026-01-21,Pasar Margahayu,6.9,22.5,25.4,20.9
2026-01-22,Pasar Margahayu,18.9,21.6,23.7,20.3
2026-01-23,Pasar Margahayu,13.0,21.8,23.7,20.8
2026-01-24,Pasar Margahayu,3.4,22.0,24.3,19.0
2026-01-25,Pasar Margahayu,3.4,22.9,27.2,18.5
2026-01-26,Pasar Margahayu,1.4,23.3,27.7,20.5
2026-01-27,Pasar Margahayu,2.2,22.7,25.9,20.5
2026-01-28,Pasar Margahayu,26.7,22.1,23.6,21.0
2026-01-29,Pasar Margahayu,21.7,22.3,25.2,21.3
2026-01-30,Pasar Margahayu,10.2,23.0,27.0,21.5
2026-01-31,Pasar Margahayu,2.2,22.8,27.1,17.7
2026-02-01,Pasar Margahayu,3.5,22.6,26.8,19.1
2026-02-02,Pasar Margahayu,4.4,22.8,27.1,20.3
2026-02-03,Pasar Margahayu,2.4,23.0,27.1,20.0
2026-02-04,Pasar Margahayu,8.5,22.5,27.1,18.0
2026-02-05,Pasar Margahayu,10.3,23.4,28.5,19.8
2026-02-06,Pasar Margahayu,3.4,23.9,28.3,20.8
2026-02-07,Pasar Margahayu,2.0,22.8,26.3,18.6
2026-02-08,Pasar Margahayu,1.9,23.2,26.4,20.1
2026-02-09,Pasar Margahayu,9.0,22.4,24.9,20.0
2026-02-10,Pasar Margahayu,2.0,22.6,26.4,18.4
2026-02-11,Pasar Margahayu,3.4,23.2,29.0,19.3
2026-02-12,Pasar Margahayu,19.0,23.1,28.1,20.0
2026-02-13,Pasar Margahayu,5.1,23.0,26.2,20.5
2026-02-14,Pasar Margahayu,3.1,23.7,28.3,20.1
2026-02-15,Pasar Margahayu,4.8,23.4,27.7,20.9
2026-02-16,Pasar Margahayu,7.9,23.1,26.4,21.1
2026-02-17,Pasar Margahayu,1.3,24.0,29.6,20.8
2026-02-18,Pasar Margahayu,3.9,22.7,25.1,20.2
2026-02-19,Pasar Margahayu,9.2,22.0,24.8,19.9
2026-02-20,Pasar Margahayu,5.1,22.5,25.8,20.9
2026-02-21,Pasar Margahayu,14.5,23.1,26.2,20.2
2026-02-22,Pasar Margahayu,28.9,23.0,26.2,21.8
2026-02-23,Pasar Margahayu,17.2,22.3,25.3,20.8
2026-02-24,Pasar Margahayu,1.3,23.5,29.3,20.6
2026-02-25,Pasar Margahayu,0.1,24.3,29.5,19.0
2026-02-26,Pasar Margahayu,0.7,24.0,28.5,21.1
2026-02-27,Pasar Margahayu,1.0,23.6,28.2,20.9
2026-02-28,Pasar Margahayu,2.8,23.6,27.7,21.6
2026-03-01,Pasar Margahayu,6.8,23.3,29.6,18.9
2026-03-02,Pasar Margahayu,9.4,23.4,27.9,19.8
2026-03-03,Pasar Margahayu,6.3,23.6,26.8,21.1
2026-03-04,Pasar Margahayu,2.4,24.0,28.1,21.7
2026-03-05,Pasar Margahayu,1.9,24.3,28.6,21.6
2026-03-06,Pasar Margahayu,3.3,23.3,27.0,20.1
2026-03-07,Pasar Margahayu,9.3,22.8,26.7,20.5
2026-03-08,Pasar Margahayu,15.1,22.3,26.1,19.8
2026-03-09,Pasar Margahayu,1.9,22.6,28.5,17.5
2026-03-10,Pasar Margahayu,0.4,23.7,31.2,17.4
2026-03-11,Pasar Margahayu,1.1,24.0,30.7,18.8
2026-03-12,Pasar Margahayu,2.5,23.8,31.6,17.3
2026-03-13,Pasar Margahayu,0.6,23.3,31.4,16.5
2026-03-14,Pasar Margahayu,2.3,22.6,29.9,16.2
2026-03-15,Pasar Margahayu,0.2,23.4,29.7,16.8
2026-03-16,Pasar Margahayu,0.0,24.0,29.5,18.4
2026-03-17,Pasar Margahayu,0.1,24.5,29.8,18.6
2026-03-18,Pasar Margahayu,0.4,24.7,31.0,19.2
2026-03-19,Pasar Margahayu,0.6,23.4,30.6,17.9
2026-03-20,Pasar Margahayu,1.6,23.4,28.9,18.8
2026-03-21,Pasar Margahayu,11.9,23.4,30.3,17.1
2026-03-22,Pasar Margahayu,0.7,23.6,29.6,17.8
2026-03-23,Pasar Margahayu,2.0,23.0,29.1,16.2
2026-03-24,Pasar Margahayu,1.1,23.5,29.1,18.5
2026-03-25,Pasar Margahayu,4.9,23.3,29.3,17.8
2026-03-26,Pasar Margahayu,2.0,23.1,26.5,20.5
2026-03-27,Pasar Margahayu,6.8,23.0,26.8,20.3
2026-03-28,Pasar Margahayu,6.7,23.1,26.2,18.7
2026-03-29,Pasar Margahayu,1.2,23.3,27.8,18.7
2026-03-30,Pasar Margahayu,2.3,23.2,28.1,18.5
2026-03-31,Pasar Margahayu,1.2,23.4,28.2,19.7
2026-04-01,Pasar Margahayu,9.4,23.0,28.9,18.3
2026-04-02,Pasar Margahayu,6.0,23.3,27.2,20.4
2026-04-03,Pasar Margahayu,1.9,24.4,29.6,21.2
2026-04-04,Pasar Margahayu,0.4,23.5,27.7,19.3
2026-04-05,Pasar Margahayu,6.0,23.4,29.4,19.0
2026-04-06,Pasar Margahayu,0.4,23.5,28.6,20.5
2026-04-07,Pasar Margahayu,17.2,23.2,28.6,19.7
2026-04-08,Pasar Margahayu,2.7,23.4,28.2,18.5
2026-04-09,Pasar Margahayu,5.5,23.8,27.3,21.7
2026-04-10,Pasar Margahayu,2.6,23.6,27.5,20.0
2026-04-11,Pasar Margahayu,3.5,23.8,28.5,19.1
2026-04-12,Pasar Margahayu,9.2,23.9,28.5,21.6
2026-04-13,Pasar Margahayu,0.1,24.1,30.1,18.7
2026-04-14,Pasar Margahayu,2.4,24.1,28.9,20.4
2026-04-15,Pasar Margahayu,4.9,23.6,27.4,21.0
2026-04-16,Pasar Margahayu,1.7,24.5,29.7,19.7
2026-04-17,Pasar Margahayu,4.8,23.5,28.7,20.0
2026-04-18,Pasar Margahayu,0.4,23.9,29.8,18.5
2026-04-19,Pasar Margahayu,0.0,24.0,30.0,18.6
2026-04-20,Pasar Margahayu,0.5,24.2,29.5,19.1
2026-04-21,Pasar Margahayu,2.4,23.9,30.0,18.7
2026-04-22,Pasar Margahayu,1.9,24.2,29.3,21.0
2026-04-23,Pasar Margahayu,0.0,24.7,29.1,20.9
2026-04-24,Pasar Margahayu,1.6,24.0,29.2,18.6
2026-04-25,Pasar Margahayu,0.6,23.9,30.6,18.9
2026-04-26,Pasar Margahayu,1.8,24.0,29.7,19.2
2026-04-27,Pasar Margahayu,2.0,24.1,29.0,19.9
2026-04-28,Pasar Margahayu,0.6,23.9,28.7,19.2
2026-04-29,Pasar Margahayu,3.5,24.7,30.6,21.1
2026-04-30,Pasar Margahayu,2.8,23.9,28.8,19.2
2026-05-01,Pasar Margahayu,6.9,23.6,27.9,21.1
2026-05-02,Pasar Margahayu,2.2,22.7,27.8,18.8
2026-05-03,Pasar Margahayu,2.2,23.8,29.3,19.2
2026-05-04,Pasar Margahayu,1.2,22.8,26.4,19.3
2026-05-05,Pasar Margahayu,5.0,23.4,28.8,19.5
2026-05-06,Pasar Margahayu,0.0,24.5,30.4,19.3
2026-05-07,Pasar Margahayu,0.3,24.2,28.4,20.9
2026-05-08,Pasar Margahayu,0.1,24.0,30.5,18.2
2026-05-09,Pasar Margahayu,0.3,24.0,29.2,18.6
2026-05-10,Pasar Margahayu,0.1,25.0,30.6,19.9
2026-05-11,Pasar Margahayu,0.0,24.8,29.8,20.3
2026-05-12,Pasar Margahayu,0.1,25.1,30.8,20.1
2026-05-13,Pasar Margahayu,0.2,24.8,31.1,18.5
2026-05-14,Pasar Margahayu,2.2,23.8,31.6,19.3
2026-05-15,Pasar Margahayu,3.4,24.4,31.3,20.7
2026-05-16,Pasar Margahayu,3.1,23.8,28.4,20.5
2026-05-17,Pasar Margahayu,0.8,23.9,28.6,19.2
2026-05-18,Pasar Margahayu,0.6,23.7,30.6,18.0
2026-05-19,Pasar Margahayu,2.2,24.4,29.9,20.3
2026-05-20,Pasar Margahayu,1.5,23.4,27.2,18.5
2026-05-21,Pasar Margahayu,0.6,24.7,30.0,20.5
2026-05-22,Pasar Margahayu,2.9,24.1,28.2,19.4
2026-05-23,Pasar Margahayu,7.0,23.8,27.1,21.7
2026-05-24,Pasar Margahayu,7.7,22.6,27.4,19.1
2026-05-25,Pasar Margahayu,1.1,23.5,27.5,19.4
2026-05-26,Pasar Margahayu,0.0,24.1,30.6,18.6
2026-05-27,Pasar Margahayu,0.0,23.0,28.7,18.4
2026-05-28,Pasar Margahayu,0.0,22.9,28.8,16.3
2026-05-29,Pasar Margahayu,0.0,22.6,29.2,16.2
2026-05-30,Pasar Margahayu,0.2,23.6,28.4,17.8
2026-05-31,Pasar Margahayu,0.0,24.2,29.0,19.4
2026-06-01,Pasar Margahayu,0.1,24.6,30.1,19.3
2026-06-02,Pasar Margahayu,0.0,24.4,29.2,20.5
2026-06-03,Pasar Margahayu,0.4,24.5,28.9,20.7
2026-06-04,Pasar Margahayu,0.1,24.1,29.7,19.2
2026-06-05,Pasar Margahayu,0.2,24.4,30.8,19.3
2026-06-06,Pasar Margahayu,0.0,24.1,30.5,18.3
2026-06-07,Pasar Margahayu,0.0,23.3,29.9,17.6
2026-06-08,Pasar Margahayu,0.0,22.7,29.4,17.4
2026-06-09,Pasar Margahayu,0.0,22.4,28.3,15.0
2026-06-10,Pasar Margahayu,0.0,22.6,28.6,15.4
2026-06-11,Pasar Margahayu,0.2,22.8,29.1,16.3
2026-06-12,Pasar Margahayu,0.0,23.2,29.1,18.0
2026-06-13,Pasar Margahayu,3.6,23.1,26.3,20.7
2026-06-14,Pasar Margahayu,0.3,24.4,29.4,20.3
2026-06-15,Pasar Margahayu,0.1,23.7,29.8,17.5
2026-06-16,Pasar Margahayu,0.0,23.7,30.1,18.2
2026-06-17,Pasar Margahayu,0.0,23.2,29.4,17.8
2026-06-18,Pasar Margahayu,0.0,23.1,29.1,16.8
2026-06-19,Pasar Margahayu,0.1,23.3,31.0,15.5
2026-06-20,Pasar Margahayu,0.0,24.1,30.5,17.5
2026-06-21,Pasar Margahayu,0.1,24.0,30.9,18.1
2026-06-22,Pasar Margahayu,2.1,24.3,30.3,19.6
2026-06-23,Pasar Margahayu,4.5,23.5,28.3,21.5
2026-06-24,Pasar Margahayu,0.0,23.9,30.3,18.5
2026-06-25,Pasar Margahayu,2.9,22.6,27.5,18.6
2026-06-26,Pasar Margahayu,0.0,23.4,30.4,16.9
2026-06-27,Pasar Margahayu,0.1,24.2,31.0,17.9
2026-06-28,Pasar Margahayu,0.0,24.5,31.0,18.7
2026-06-29,Pasar Margahayu,0.0,23.7,31.3,15.8
2026-06-30,Pasar Margahayu,0.0,23.4,30.7,16.5
2026-07-01,Pasar Margahayu,0.0,23.3,30.2,15.3
2026-07-02,Pasar Margahayu,0.0,23.7,29.9,18.6
2026-07-03,Pasar Margahayu,0.2,23.5,31.0,16.6
2026-07-04,Pasar Margahayu,0.0,23.7,30.2,17.9
2026-07-05,Pasar Margahayu,0.0,24.2,31.1,18.5
2026-07-06,Pasar Margahayu,0.0,24.4,31.1,19.7
2026-07-07,Pasar Margahayu,0.0,23.8,30.3,17.5
2026-07-08,Pasar Margahayu,0.0,22.8,29.5,15.8
2026-07-09,Pasar Margahayu,0.0,23.8,29.4,18.3
2026-07-10,Pasar Margahayu,0.0,22.5,29.3,15.4
2026-07-11,Pasar Margahayu,0.0,23.2,28.9,16.3
2026-07-12,Pasar Margahayu,0.0,22.6,28.5,15.6
2026-07-13,Pasar Margahayu,0.0,22.8,29.1,14.9
2026-07-14,Pasar Margahayu,0.0,23.7,30.4,15.5
2026-07-15,Pasar Margahayu,0.0,23.7,30.6,17.0
2026-07-16,Pasar Margahayu,0.1,23.9,30.1,17.5
2026-07-17,Pasar Margahayu,0.3,24.0,31.5,17.2
2026-07-18,Pasar Margahayu,0.3,24.1,30.6,18.4
2026-07-19,Pasar Margahayu,0.0,23.7,30.4,16.7
2026-07-20,Pasar Margahayu,0.2,24.0,30.6,17.2
2026-07-21,Pasar Margahayu,1.6,24.5,30.7,19.6
2026-07-22,Pasar Margahayu,0.0,23.9,31.2,17.2
2026-07-23,Pasar Margahayu,1.0,23.6,29.9,17.3
2026-07-24,Pasar Margahayu,0.0,23.0,30.3,16.1
2026-07-25,Pasar Margahayu,0.0,22.4,29.0,16.8
2026-07-26,Pasar Margahayu,0.0,22.6,30.6,14.5
2026-07-27,Pasar Margahayu,0.0,23.0,30.3,15.4
2026-07-28,Pasar Margahayu,0.0,23.3,30.9,15.6
2026-07-29,Pasar Margahayu,0.2,24.2,31.3,17.3
2026-07-30,Pasar Margahayu,2.2,24.5,32.1,18.5
2026-07-31,Pasar Margahayu,0.9,24.6,31.2,18.7
2026-08-01,Pasar Margahayu,0.1,25.0,31.4,19.6
2026-08-02,Pasar Margahayu,1.0,24.9,30.8,18.8
2026-08-03,Pasar Margahayu,0.1,24.0,30.9,17.4
2026-08-04,Pasar Margahayu,0.0,24.9,31.9,17.4
2026-08-05,Pasar Margahayu,0.1,24.6,32.1,18.2
2026-08-06,Pasar Margahayu,0.0,24.0,30.8,16.1
2026-08-07,Pasar Margahayu,0.0,24.6,31.0,18.4
2026-08-08,Pasar Margahayu,0.0,24.7,32.7,17.7
2026-08-09,Pasar Margahayu,0.0,23.3,32.1,15.2
2026-08-10,Pasar Margahayu,0.0,23.7,30.4,15.5
2026-08-11,Pasar Margahayu,0.0,24.0,31.2,16.0
2026-08-12,Pasar Margahayu,0.0,24.7,31.4,17.1
2026-08-13,Pasar Margahayu,0.0,24.1,32.8,15.7
2026-08-14,Pasar Margahayu,0.0,25.1,31.9,16.8
2026-08-15,Pasar Margahayu,0.4,24.8,31.6,17.9
2026-08-16,Pasar Margahayu,0.1,24.8,31.9,18.3
2026-08-17,Pasar Margahayu,0.0,25.6,32.1,19.8
2026-08-18,Pasar Margahayu,0.0,25.4,32.0,18.7
2026-08-19,Pasar Margahayu,0.2,25.3,31.2,21.2
2026-08-20,Pasar Margahayu,0.9,25.4,32.0,19.9
2026-08-21,Pasar Margahayu,0.0,24.5,32.2,17.2
2026-08-22,Pasar Margahayu,0.0,24.6,32.5,16.9
2024-08-22,Pasar Ciwidey,0.3,22.1,28.3,17.0
2024-08-23,Pasar Ciwidey,1.0,21.8,27.8,16.3
2024-08-24,Pasar Ciwidey,0.0,21.3,28.7,13.4
2024-08-25,Pasar Ciwidey,0.0,20.6,28.3,13.3
2024-08-26,Pasar Ciwidey,0.0,21.8,29.0,15.8
2024-08-27,Pasar Ciwidey,0.0,21.4,28.9,15.8
2024-08-28,Pasar Ciwidey,0.0,21.3,29.1,13.6
2024-08-29,Pasar Ciwidey,0.0,21.5,27.0,16.9
2024-08-30,Pasar Ciwidey,0.0,21.8,28.5,15.5
2024-08-31,Pasar Ciwidey,0.0,21.9,28.6,15.9
2024-09-01,Pasar Ciwidey,0.4,22.5,27.9,17.0
2024-09-02,Pasar Ciwidey,0.8,23.0,28.6,18.3
2024-09-03,Pasar Ciwidey,0.3,22.5,29.6,15.9
2024-09-04,Pasar Ciwidey,0.0,22.1,29.8,16.4
2024-09-05,Pasar Ciwidey,2.2,21.4,27.5,17.1
2024-09-06,Pasar Ciwidey,0.0,22.2,29.1,16.4
2024-09-07,Pasar Ciwidey,0.0,22.1,29.4,15.2
2024-09-08,Pasar Ciwidey,0.8,21.9,28.5,15.7
2024-09-09,Pasar Ciwidey,1.6,21.1,26.9,17.1
2024-09-10,Pasar Ciwidey,36.2,20.6,25.2,16.5
2024-09-11,Pasar Ciwidey,6.4,21.1,24.9,19.1
2024-09-12,Pasar Ciwidey,4.9,21.3,25.7,17.7
2024-09-13,Pasar Ciwidey,0.0,20.1,26.3,15.0
2024-09-14,Pasar Ciwidey,0.0,19.9,25.8,13.0
2024-09-15,Pasar Ciwidey,0.0,20.0,25.5,14.6
2024-09-16,Pasar Ciwidey,0.0,19.8,27.3,12.6
2024-09-17,Pasar Ciwidey,0.0,20.2,26.8,14.4
2024-09-18,Pasar Ciwidey,0.0,19.9,27.0,13.7
2024-09-19,Pasar Ciwidey,0.0,20.4,27.8,12.6
2024-09-20,Pasar Ciwidey,0.0,21.0,28.5,13.3
2024-09-21,Pasar Ciwidey,0.0,22.3,28.0,16.9
2024-09-22,Pasar Ciwidey,2.4,22.3,28.3,16.6
2024-09-23,Pasar Ciwidey,12.3,21.5,25.5,18.3
2024-09-24,Pasar Ciwidey,18.4,20.7,24.5,17.6
2024-09-25,Pasar Ciwidey,8.0,20.7,26.3,17.5
2024-09-26,Pasar Ciwidey,19.0,20.6,26.3,16.7
2024-09-27,Pasar Ciwidey,0.6,21.7,26.1,17.0
2024-09-28,Pasar Ciwidey,4.4,21.2,26.2,16.5
2024-09-29,Pasar Ciwidey,1.6,20.7,25.8,16.3
2024-09-30,Pasar Ciwidey,0.0,21.6,26.3,16.2
2024-10-01,Pasar Ciwidey,2.4,21.4,26.6,16.2
2024-10-02,Pasar Ciwidey,5.0,21.1,25.4,16.9
2024-10-03,Pasar Ciwidey,3.6,20.9,26.7,16.7
2024-10-04,Pasar Ciwidey,4.3,20.7,26.3,16.1
2024-10-05,Pasar Ciwidey,0.3,20.7,26.6,16.5
2024-10-06,Pasar Ciwidey,1.1,20.7,25.8,16.1
2024-10-07,Pasar Ciwidey,0.0,21.7,27.0,16.2
2024-10-08,Pasar Ciwidey,0.0,21.8,27.5,15.8
2024-10-09,Pasar Ciwidey,0.2,22.2,27.6,16.1
2024-10-10,Pasar Ciwidey,2.1,21.2,27.6,16.2
2024-10-11,Pasar Ciwidey,0.8,22.1,27.6,16.9
2024-10-12,Pasar Ciwidey,3.1,22.4,27.8,17.8
2024-10-13,Pasar Ciwidey,0.0,22.1,28.0,17.4
2024-10-14,Pasar Ciwidey,0.4,22.1,28.5,16.6
2024-10-15,Pasar Ciwidey,0.6,22.1,29.0,17.5
2024-10-16,Pasar Ciwidey,0.0,21.3,28.9,14.6
2024-10-17,Pasar Ciwidey,0.0,21.0,27.5,14.5
2024-10-18,Pasar Ciwidey,0.2,21.2,27.3,14.3
2024-10-19,Pasar Ciwidey,0.0,21.7,27.4,15.0
2024-10-20,Pasar Ciwidey,0.0,22.0,28.5,14.6
2024-10-21,Pasar Ciwidey,0.0,21.9,27.7,16.2
2024-10-22,Pasar Ciwidey,1.8,22.1,27.5,16.9
2024-10-23,Pasar Ciwidey,1.5,22.1,27.7,17.8
2024-10-24,Pasar Ciwidey,1.6,22.2,26.9,17.9
2024-10-25,Pasar Ciwidey,0.3,22.5,28.0,17.5
2024-10-26,Pasar Ciwidey,0.4,22.3,29.2,15.6
2024-10-27,Pasar Ciwidey,4.9,21.4,27.7,17.6
2024-10-28,Pasar Ciwidey,1.7,21.8,27.4,16.8
2024-10-29,Pasar Ciwidey,0.1,23.2,30.0,17.3
2024-10-30,Pasar Ciwidey,2.4,22.6,29.3,16.9
2024-10-31,Pasar Ciwidey,1.9,21.6,27.5,16.4
2024-11-01,Pasar Ciwidey,4.9,21.6,27.7,17.5
2024-11-02,Pasar Ciwidey,3.9,21.6,27.1,18.7
2024-11-03,Pasar Ciwidey,1.7,20.7,24.7,18.0
2024-11-04,Pasar Ciwidey,3.7,20.7,23.7,18.5
2024-11-05,Pasar Ciwidey,8.7,20.5,24.6,16.7
2024-11-06,Pasar Ciwidey,7.7,19.9,24.1,17.3
2024-11-07,Pasar Ciwidey,1.4,20.8,26.4,15.6
2024-11-08,Pasar Ciwidey,2.1,21.3,25.6,17.1
2024-11-09,Pasar Ciwidey,5.0,20.9,24.6,17.3
2024-11-10,Pasar Ciwidey,6.9,21.2,25.3,17.9
2024-11-11,Pasar Ciwidey,8.6,20.8,23.9,18.6
2024-11-12,Pasar Ciwidey,1.6,21.0,24.4,18.8
2024-11-13,Pasar Ciwidey,2.2,21.4,26.9,18.6
2024-11-14,Pasar Ciwidey,2.9,21.3,26.8,17.8
2024-11-15,Pasar Ciwidey,3.6,21.3,26.5,17.6
2024-11-16,Pasar Ciwidey,10.8,20.9,24.5,17.8
2024-11-17,Pasar Ciwidey,5.8,20.8,26.1,17.3
2024-11-18,Pasar Ciwidey,5.0,21.1,25.7,18.8
2024-11-19,Pasar Ciwidey,7.7,21.0,26.4,17.0
2024-11-20,Pasar Ciwidey,23.9,21.3,26.7,17.9
2024-11-21,Pasar Ciwidey,3.7,21.3,25.9,19.1
2024-11-22,Pasar Ciwidey,5.2,21.5,26.4,18.6
2024-11-23,Pasar Ciwidey,9.5,21.0,25.8,18.5
2024-11-24,Pasar Ciwidey,17.2,20.8,25.8,18.5
2024-11-25,Pasar Ciwidey,22.1,21.0,25.5,18.5
2024-11-26,Pasar Ciwidey,20.0,21.0,26.4,17.8
2024-11-27,Pasar Ciwidey,25.4,20.7,27.0,17.4
2024-11-28,Pasar Ciwidey,5.1,21.0,25.4,18.3
2024-11-29,Pasar Ciwidey,1.0,21.2,26.1,17.2
2024-11-30,Pasar Ciwidey,10.5,21.1,26.5,17.4
2024-12-01,Pasar Ciwidey,6.9,21.5,26.5,18.7
2024-12-02,Pasar Ciwidey,44.7,20.8,26.6,18.0
2024-12-03,Pasar Ciwidey,32.8,20.3,22.6,18.8
2024-12-04,Pasar Ciwidey,17.4,20.5,23.0,18.7
2024-12-05,Pasar Ciwidey,13.2,21.2,24.9,19.3
